numenc;grupo;material;servico;descricao_servico;unidade_medida;qtde_prevista
1910026093;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;retirar;RETIRAR;un;1.00
1910026093;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;colocar;COLOCAR;un;1.00
1910026093;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;1.00
1910026093;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;retirar;RETIRAR;un;1.00
1910026093;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;retirar;RETIRAR;un;3.00
1910026093;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910029076;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;6.00
1910029076;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;5.00
1910029076;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";retirar;RETIRAR;pc;1.00
1910029076;CONTROLADORES ELETRÔNICOS;SIEMENS T - 99;reprogram;REPROGRAMACAO DE CONTROLADORES SEMAFORICOS;un;1.00
1910029076;ESPECIAIS,PLACAS;SÓ ATRAVESSE NO VERDE;colocar;COLOCAR;un;2.00
1910029076;EXTRUDADO;EXTRUDADO;repint slg;REPINTAR SIMBOLOS E LEGENDAS;m2;3.42
1910029076;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;20.14
1910029076;EXTRUDADO;EXTRUDADO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;2.60
1910029076;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;29.50
1910029076;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910029076;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;5.00
1910029076;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);retirar;RETIRAR;un;1.00
1910029076;HOT-SPRAY;HOT SPRAY;apagar;APAGAR;m2;2.50
1910029076;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;8.00
1910029076;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;colocar;COLOCAR;un;2.00
1910029076;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;4.00
1910029076;OBRAS;;s.7;FORMACAO EM LINHA 01 DUTO, D = 100 MM , MEDIDO POR METRO LINEAR DE LINHA. (INDEPENDENTE DO TIPO DE ACABAMENTO DO PISO);m;120.00
1910029076;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;2.00
1910029076;PLACA PARA BOTOEIRA;SINALIZAÇÃO VERTICAL INDICATIVA DE SERVIÇOS AUXILIARES - PEDESTRES;colocar;COLOCAR;un;6.00
1910029076;REGULAMENTACAO, PLACAS DE;CARGA E DESCARGA - PERMITIDA - 2¦ A 6¦ - COM 1 HORARIO - SABADO E DOMINGO QUALQUER HORA;retirar;RETIRAR;un;1.00
1910029076;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR -INICIO;colocar;COLOCAR;un;1.00
1910029076;REGULAMENTACAO, PLACAS DE;Proibido Estacionar - 2ª a 6ª com 01 horário;retirar;RETIRAR;un;1.00
1910029076;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;colocar;COLOCAR;un;2.00
1910029076;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;2.00
1910029076;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910041122;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;retirar;RETIRAR;un;1.00
1910041122;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;1.00
1910041122;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;1.00
1910041122;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;retirar;RETIRAR;un;1.00
1910041122;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;1.00
1910041122;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);retirar;RETIRAR;un;1.00
1910041122;OBRAS;;s.2.1;DEMOLICAO DE BASE PARA POSTE;un;1.00
1910041122;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;1.00
1910041122;OBRAS;;s.7;FORMACAO EM LINHA 01 DUTO, D = 100 MM , MEDIDO POR METRO LINEAR DE LINHA. (INDEPENDENTE DO TIPO DE ACABAMENTO DO PISO);m;2.00
1910041122;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;retirar;RETIRAR;un;1.00
1910041122;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;colocar;COLOCAR;un;1.00
1910041122;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;1.00
1910041122;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;retirar;RETIRAR;un;1.00
1910046060;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;2.00
1910048062;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;2.00
1910051098;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;4.00
1910051098;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;5.00
1910051098;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;retirar;RETIRAR;un;1.00
1910051098;CONTROLADORES ELETRÔNICOS;SIEMENS T - 400;reprogram;REPROGRAMACAO DE CONTROLADORES SEMAFORICOS;un;1.00
1910051098;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;retirar;RETIRAR;un;1.00
1910051098;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;retirar;RETIRAR;un;1.00
1910051098;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;52.80
1910051098;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;4.00
1910051098;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);retirar;RETIRAR;un;1.00
1910051098;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;5.00
1910051098;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);colocar;COLOCAR;un;1.00
1910051098;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);retirar;RETIRAR;un;1.00
1910051098;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;18.00
1910051098;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;colocar;COLOCAR;un;4.00
1910051098;OBRAS;;s.7;FORMACAO EM LINHA 01 DUTO, D = 100 MM , MEDIDO POR METRO LINEAR DE LINHA. (INDEPENDENTE DO TIPO DE ACABAMENTO DO PISO);m;220.00
1910051098;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;9.00
1910051098;OBRAS;;g.8.3.4;CONSTRUCAO DE PAVIMENTO EM CONCRETO ( FCK = 15 MPA ) INCLUSIVE REATERRO , REGULARIZACAO , COMPACTACAO  E JUNTAS DE DILATACAO.;m3;0.85
1910051098;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;4.00
1910051098;PLACA PARA BOTOEIRA;SINALIZAÇÃO VERTICAL INDICATIVA DE SERVIÇOS AUXILIARES - PEDESTRES;colocar;COLOCAR;un;4.00
1910051098;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;colocar;COLOCAR;un;5.00
1910051098;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;5.00
1910051098;SEMCO,COLUNAS TIPO;POSTE SIMPLES VEICULAR SEMCO;colocar;COLOCAR;un;4.00
1910055093;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;2.00
1910055093;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;1.00
1910055093;CABOS;CABO PARA COMUNICAÇÃO;colocar;COLOCAR;m;180.00
1910055093;CONTROLADORES ELETRÔNICOS;TESC/FLEXICON-III 4F;colocar;COLOCAR;un;1.00
1910055093;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;3.88
1910055093;EXTRUDADO;EXTRUDADO;repint fxl;REPINTAR FAIXAS E LINHAS;m2;31.52
1910055093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910055093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;1.00
1910055093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);colocar;COLOCAR;un;1.00
1910055093;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;4.50
1910055093;OBRAS;;s.7;FORMACAO EM LINHA 01 DUTO, D = 100 MM , MEDIDO POR METRO LINEAR DE LINHA. (INDEPENDENTE DO TIPO DE ACABAMENTO DO PISO);m;50.00
1910055093;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;4.00
1910055093;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;2.00
1910055093;PLACA PARA BOTOEIRA;SINALIZAÇÃO VERTICAL INDICATIVA DE SERVIÇOS AUXILIARES - PEDESTRES;colocar;COLOCAR;un;2.00
1910055093;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;colocar;COLOCAR;un;1.00
1910055093;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;1.00
1910055093;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910055093;SEMCO,COLUNAS TIPO;POSTE SIMPLES VEICULAR SEMCO;colocar;COLOCAR;un;1.00
1910055093;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;4.66
1910055093;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;2.52
1910057053;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;retirar;RETIRAR;un;1.00
1910057053;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;1.00
1910057053;OBRAS;;s.2.1;DEMOLICAO DE BASE PARA POSTE;un;1.00
1910057053;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;1.00
1910057053;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR;remanejar;REMANEJAR;un;1.00
1910057053;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;retirar;RETIRAR;un;1.00
1910057053;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;1.00
1910058050;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;retirar;RETIRAR;un;2.00
1910058050;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;2.00
1910058050;ESPECIAIS,PLACAS;PARA ATRAVESSAR APERTE O BOTÃO;remanejar;REMANEJAR;un;2.00
1910058050;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910058050;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;retirar;RETIRAR;un;2.00
1910058050;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;1.00
1910058050;OBRAS;;s.2.1;DEMOLICAO DE BASE PARA POSTE;un;1.00
1910058050;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;retirar;RETIRAR;un;1.00
1910058050;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;1.00
1910067059;CABOS;CABO PARA COMUNICAÇÃO;colocar;COLOCAR;m;300.00
1910067059;LAÇO DETECTOR;KIT DE EMENDA PARA LAÇO DETECTOR - CABO DETECTOR/CABO ALIMENTADOR;Emendas;EXECUÇAO DE EMENDAS DE CABO DO DETECTOR/CABO ALIMENTADOR;un;1.00
1910071056;CABOS;CABO PARA COMUNICAÇÃO;colocar;COLOCAR;m;350.00
1910071056;LAÇO DETECTOR;KIT DE EMENDA PARA LAÇO DETECTOR - CABO DETECTOR/CABO ALIMENTADOR;Emendas;EXECUÇAO DE EMENDAS DE CABO DO DETECTOR/CABO ALIMENTADOR;un;1.00
1910074055;ACESSORIOS TIPO CONVENCIONAIS;ANTEPARO PARA GRUPO FOCAL CONVENCIONAL;remanejar;REMANEJAR;un;1.00
1910074055;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;remanejar;REMANEJAR;un;1.00
1910074055;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;remanejar;REMANEJAR;un;1.00
1910074055;CONVENCIONAIS,COLUNAS;COLUNA SIMPLES (REPETIDOR);remanejar;REMANEJAR;un;1.00
1910074055;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL CONVENCIONAL PEDESTRE;remanejar;REMANEJAR;un;2.00
1910074055;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL VEICULAR CONVENCIONAL 200 X 200 X 200 (REPETIDOR);remanejar;REMANEJAR;un;1.00
1910074055;CONVENCIONAIS,GRUPOS FOCAIS;GRUPO FOCAL VEICULAR CONVENCIONAL 200 X 200 X 200 COM ANTEPARO (PROJETADO);remanejar;REMANEJAR;un;1.00
1910092096;CONVENCIONAIS,BRAÇOS;COLUNA EXTENSÍVEL;retirar;RETIRAR;un;1.00
1910092096;CONVENCIONAIS,BRAÇOS;COLUNA EXTENSÍVEL;colocar;COLOCAR;un;1.00
1910107093;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;retirar;RETIRAR;un;2.00
1910107093;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;4.00
1910107093;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;retirar;RETIRAR;un;2.00
1910107093;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;4.00
1910107093;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;1.00
1910107093;CONTROLADORES CONVENCIONAIS;PEDESTRE COM VERMELHO GERAL;retirar;RETIRAR;un;1.00
1910107093;CONTROLADORES ELETRÔNICOS;CONTROLADOR ELETRONICO DIGICON - FCA;remanejar;REMANEJAR;un;1.00
1910107093;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;retirar;RETIRAR;un;1.00
1910107093;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;retirar;RETIRAR;un;1.00
1910107093;CONVENCIONAIS,COLUNAS;COLUNA SIMPLES (REPETIDOR);retirar;RETIRAR;un;2.00
1910107093;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;remanejar;REMANEJAR;un;2.00
1910107093;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;colocar;COLOCAR;un;1.00
1910107093;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;32.48
1910107093;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;27.84
1910107093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;4.00
1910107093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;retirar;RETIRAR;un;2.00
1910107093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);retirar;RETIRAR;un;2.00
1910107093;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE COMPOSTO);colocar;COLOCAR;un;4.00
1910107093;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.50
1910107093;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;colocar;COLOCAR;un;4.00
1910107093;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;retirar;RETIRAR;un;2.00
1910107093;OBRAS;;g.7.4.1;CONSTRUCAO DE GUIAS APROVEITANDO AS GUIAS RETIRADAS.;m;4.40
1910107093;OBRAS;;s.3;ASSENT DE CAIXA DE PAS TIPO PI , INCLUSIVE DEMOL. DO PAV. , BOTA FORA, ESCAV E EXEC DE BASE DE CONCR NA ESPES 3CM, INCLUS CURVAS DE PVC D= 100MM CONF  PROJ. NAS LINHAS DA REDE  DES SPT/IT/5/0004 REV.Z;un;9.00
1910107093;OBRAS;;s.7;FORMACAO EM LINHA 01 DUTO, D = 100 MM , MEDIDO POR METRO LINEAR DE LINHA. (INDEPENDENTE DO TIPO DE ACABAMENTO DO PISO);m;140.00
1910107093;OBRAS;;s.5.1.1;FORNECIMENTO E INSTALACAO DE FUNDACAO  PARA CONTROLADOR (INDEPENDENTE DO TIPO ). CONTROLADOR);un;1.00
1910107093;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;2.00
1910107093;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;2.90
1910107093;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;6.00
1910107093;OBRAS;;g.7.2;ARRANCAMENTO DE GUIAS PARA REAPROVEITAMENTO NO MESMO CANTEIRO.;m;4.40
1910107093;PLACA PARA BOTOEIRA;SINALIZAÇÃO VERTICAL INDICATIVA DE SERVIÇOS AUXILIARES - PEDESTRES;colocar;COLOCAR;un;4.00
1910107093;PLACA PARA BOTOEIRA;SINALIZAÇÃO VERTICAL INDICATIVA DE SERVIÇOS AUXILIARES - PEDESTRES;retirar;RETIRAR;un;2.00
1910107093;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - NA LINHA AMARELA COM HORARIO;remanejar;REMANEJAR;un;2.00
1910107093;REGULAMENTACAO, PLACAS DE;PROIBIDO ESTACIONAR - NA LINHA AMARELA COM HORARIO;colocar;COLOCAR;un;1.00
1910107093;SEMCO, BRAÇOS;BRAÃO PROJETADO SEMCO;colocar;COLOCAR;un;2.00
1910107093;SEMCO,COLUNAS TIPO;POSTE COMPOSTO PARA BRAÇO SEMCO;colocar;COLOCAR;un;2.00
1910107093;SEMCO,COLUNAS TIPO;POSTE SIMPLES PEDESTRE SEMCO;colocar;COLOCAR;un;4.00
1910107093;TINTA A FRIO;TINTA A FRIO;apagar;APAGAR;m2;4.18
1910107093;TINTA A FRIO;TINTA A FRIO;pint fxl;PINTAR FAIXAS E LINHAS;m2;8.44
1910121096;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;colocar;COLOCAR;un;9.00
1910121096;ACESSORIOS TIPO CONVENCIONAIS;BOTOEIRA PARA PEDESTRES;retirar;RETIRAR;un;7.00
1910121096;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;colocar;COLOCAR;un;2.00
1910121096;ACESSORIOS TIPO SEMCO;ANTEPARO PARA GRUPO FOCAL SEMCO;remanejar;REMANEJAR;un;3.00
1910121096;COLUNAS;"COLUNA SIMPLES ( POSTE PROPRIO ) - COL 2 1/2"" X 3.60 M";remanejar;REMANEJAR;pc;1.00
1910121096;CONTROLADORES CONVENCIONAIS;PEDESTRE COM VERMELHO GERAL;retirar;RETIRAR;un;2.00
1910121096;CONTROLADORES ELETRÔNICOS;DIGICON / CD-200 8F;reprogram;REPROGRAMACAO DE CONTROLADORES SEMAFORICOS;un;1.00
1910121096;CONTROLADORES ELETRÔNICOS;DIGICON / CD-200 8F;colocar;COLOCAR;un;1.00
1910121096;CONVENCIONAIS,BRAÇOS;BRAÃO PROJETADO PARA COLUNA 128 - SEMAFORICA;retirar;RETIRAR;un;1.00
1910121096;CONVENCIONAIS,BRAÇOS;COLUNA EXTENSÍVEL;retirar;RETIRAR;un;7.00
1910121096;CONVENCIONAIS,COLUNAS;COLUNA PARA BRAÇO PROJETADO;retirar;RETIRAR;un;1.00
1910121096;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;remanejar;REMANEJAR;un;2.00
1910121096;ESPECIAIS,PLACAS;Seja Breve no Embarque e Desembarque;colocar;COLOCAR;un;1.00
1910121096;EXTRUDADO;EXTRUDADO;apagar;APAGAR;m2;17.92
1910121096;EXTRUDADO;EXTRUDADO;pint fxl;PINTAR FAIXAS E LINHAS;m2;37.36
1910121096;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;colocar;COLOCAR;un;2.00
1910121096;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL PEDESTRE SEMCO;remanejar;REMANEJAR;un;8.00
1910121096;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);colocar;COLOCAR;un;2.00
1910121096;GRUPOS FOCAIS TIPO SEMCO;GRUPO FOCAL VEICULAR SEMCO 200 X 200 X 200 (POSTE SIMPLES);remanejar;REMANEJAR;un;3.00
1910121096;HOT-SPRAY;HOT SPRAY;pint fxl;PINTAR FAIXAS E LINHAS;m2;1.50
1910121096;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;retirar;RETIRAR;un;5.00
1910121096;LUMINARIA TRAV DE PEDESTRE;LUMINARIA PARA TRAVESSIA DE PEDESTRE;colocar;COLOCAR;un;7.00
1910121096;OBRAS;;g.12.1;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO I-A E TIPO I - B.;un;1.00
1910121096;OBRAS;;s.2;CONST BASE P/  POSTE DE 70X70X100MM, CONCR , C/ CURVA E DUTO PROLONG EM PVC D=100MM, COL DE CHUMBADOR ,  INCLUSIVE DEMOL DE PAV E BOTA FORA, ESCAV. E ACABAM DO TOPO DA BASE CONF SPT/IT/5/0005 REV.Z;un;14.00
1910121096;OBRAS;;g.8.1;PAVIMENTO CIMENTADO DE 02 CM DE ESPESSURA INCLUSIVE REATERRO E BASE CONFORME SPT/TD/5/0008 REV. Z;m2;2.90
1910121096;OBRAS;;g.12.3;CONSTRUCAO DE REIBAXAMENTO DE GUIA E PASSEIO , CONFORME NORMA TIPO III-A E TIPO III - B.;un;1.00
1910121096;OBRAS;;g.7.2;ARRANCAMENTO DE GUIAS PARA REAPROVEITAMENTO NO MESMO CANTEIRO.;m;4.40
1910121096;OBRAS;;s.3;ASSENT DE CAIXA DE PAS TIPO PI , INCLUSIVE DEMOL. DO PAV. , BOTA FORA, ESCAV E EXEC DE BASE DE CONCR NA ESPES 3CM, INCLUS CURVAS DE PVC D= 100MM CONF  PROJ. NAS LINHAS DA REDE  DES SPT/IT/5/0004 REV.Z;un;18.00
1910121096;OBRAS;;s.5.1.1;FORNECIMENTO E INSTALACAO DE FUNDACAO  PARA CONTROLADOR (INDEPENDENTE DO TIPO ). CONTROLADOR);un;1.00
1910121096;OBRAS;;s.7;FORMACAO EM LINHA 01 DUTO, D = 100 MM , MEDIDO POR METRO LINEAR DE LINHA. (INDEPENDENTE DO TIPO DE ACABAMENTO DO PISO);m;370.00
1910121096;OBRAS;;g.7.4.1;CONSTRUCAO DE GUIAS APROVEITANDO AS GUIAS RETIRADAS.;m;4.40
